SQLDATE,ActionGeo_FullName,ActionGeo_Lat,ActionGeo_Long,EventCode,GoldsteinScale,SOURCEURL
20260420,"Texas, United States",31.106,-97.6475,140,-6.5,https://www.sacurrent.com/news/texas-news/texas-attorney-general-ken-paxton-sues-democratic-donor-platform-actblue/
20260420,"Texas, United States",31.106,-97.6475,141,-6.5,https://www.kristv.com/election-guide/everything-you-need-to-know-about-the-texas-primary-runoff-elections-and-who-is-on-the-may-26-ballot
20260420,"Texas, United States",31.106,-97.6475,130,-4.4,https://www.fox4news.com/news/athena-strand-murder-trial-tanner-horner-whats-next
20260420,"Texas, United States",31.106,-97.6475,130,-4.4,https://www.kcentv.com/article/news/local/brazos-county-man-sentenced-10-years-prison-assault-of-public-servant/500-401e9e3e-8e88-415c-89ac-6df700448f1c
20260420,"Los Angeles, California, United States",34.0522,-118.244,138,-7.0,https://lasvegassun.com/news/2026/apr/20/pope-leo-isnt-afraid-of-president-trump-we-shouldn/
20260420,"Los Angeles, California, United States",34.0522,-118.244,130,-4.4,https://www.thisdaylive.com/2026/04/20/trump-vows-total-destruction-of-irans-bridges-energy-infrastructure-if-no-deal/
20260420,"Los Angeles, California, United States",34.0522,-118.244,138,-7.0,https://www.tmz.com/2026/04/20/celeste-rivas-cause-of-death-released-in-d4vd-murder-case/
20260420,"Denver International Airport, Colorado, United States",39.8589,-104.673,134,-5.8,https://www.nbcwashington.com/news/local/flight-from-denver-lands-safely-at-dulles-airport-after-bomb-threat/4093085/
20260420,"Denver International Airport, Colorado, United States",39.8589,-104.673,1383,-7.0,https://www.nbcwashington.com/news/local/flight-from-denver-lands-safely-at-dulles-airport-after-bomb-threat/4093085/
20260420,"Denver International Airport, Colorado, United States",39.8589,-104.673,130,-4.4,https://www.timescall.com/2026/04/20/bomb-threat-deplanes-united-flight-at-denver-international-airport/
20260420,"Denver International Airport, Colorado, United States",39.8589,-104.673,1383,-7.0,https://www.nbcwashington.com/news/local/flight-from-denver-lands-safely-at-dulles-airport-after-bomb-threat/4093085/
20260420,"Denver International Airport, Colorado, United States",39.8589,-104.673,134,-5.8,https://www.nbcwashington.com/news/local/flight-from-denver-lands-safely-at-dulles-airport-after-bomb-threat/4093085/
20260420,"Denver International Airport, Colorado, United States",39.8589,-104.673,1383,-7.0,https://www.nbcwashington.com/news/local/flight-from-denver-lands-safely-at-dulles-airport-after-bomb-threat/4093085/
20260420,"Michigan, United States",43.3504,-84.5603,130,-4.4,https://www.in.gr/2026/04/20/in-science/technology/o-mask-tassetai-kata-tis-foroapofygis-omos-i-tesla-plironei-mideniko-foro-stis-ipa/
20260420,"Michigan, United States",43.3504,-84.5603,130,-4.4,https://www.in.gr/2026/04/20/in-science/technology/o-mask-tassetai-kata-tis-foroapofygis-omos-i-tesla-plironei-mideniko-foro-stis-ipa/
20260420,"Michigan, United States",43.3504,-84.5603,138,-7.0,https://www.theglobeandmail.com/world/us-politics/article-ahead-of-peace-talks-in-pakistan-the-stakes-are-high-for-the-us-and/
20260420,"Texas, United States",31.106,-97.6475,130,-4.4,https://www.golocalprov.com/politics/lt-governor-candidate-loughlin-opposes-rhode-islands-proposed-millionaires-tax
20260420,"Texas, United States",31.106,-97.6475,138,-7.0,https://www.foxnews.com/media/cbs-host-presses-former-ag-eric-holder-defending-partisan-redistricting-efforts-virginia
